<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
31/01/19,000000,0.0152310,0.0152990,0.0151840,0.0152570,291
01/02/19,000000,0.0152570,0.0152630,0.0151730,0.0152340,291
02/02/19,000000,0.0152390,0.0152390,0.0152110,0.0152310,28
03/02/19,000000,0.0152270,0.0152360,0.0151920,0.0152300,37
04/02/19,000000,0.0152420,0.0152460,0.0151780,0.0152030,292
05/02/19,000000,0.0152030,0.0152440,0.0151940,0.0151990,292
06/02/19,000000,0.0152010,0.0152110,0.0151310,0.0151390,291
07/02/19,000000,0.0151350,0.0151880,0.0150780,0.0151320,291
08/02/19,000000,0.0151280,0.0152410,0.0150570,0.0151660,290
09/02/19,000000,0.0151700,0.0152410,0.0151170,0.0151800,28
10/02/19,000000,0.0152700,0.0152750,0.0151750,0.0152330,53
11/02/19,000000,0.0152330,0.0152850,0.0151170,0.0151610,292
12/02/19,000000,0.0151580,0.0152230,0.0150890,0.0151440,290
13/02/19,000000,0.0151410,0.0151980,0.0149730,0.0149940,292
14/02/19,000000,0.0149830,0.0150440,0.0148520,0.0149620,291
15/02/19,000000,0.0149520,0.0150430,0.0149370,0.0150430,291
16/02/19,000000,0.0150420,0.0150570,0.0150340,0.0150340,22
17/02/19,000000,0.0150810,0.0150810,0.0150510,0.0150810,44
18/02/19,000000,0.0150810,0.0151190,0.0150390,0.0150620,291
19/02/19,000000,0.0150610,0.0151760,0.0150450,0.0151610,292
20/02/19,000000,0.0151620,0.0152330,0.0151170,0.0151680,292
21/02/19,000000,0.0151830,0.0152540,0.0151170,0.0152090,291
22/02/19,000000,0.0152120,0.0152670,0.0151170,0.0152590,290
23/02/19,000000,0.0152570,0.0152620,0.0152330,0.0152550,27
24/02/19,000000,0.0152600,0.0152600,0.0152200,0.0152520,40
25/02/19,000000,0.0152420,0.0153030,0.0151670,0.0152220,292
26/02/19,000000,0.0152160,0.0152360,0.0151310,0.0151740,291
27/02/19,000000,0.0151690,0.0151920,0.0151120,0.0151640,292
28/02/19,000000,0.0151640,0.0151800,0.0151190,0.0151280,292
01/03/19,000000,0.0151470,0.0151900,0.0151090,0.0151280,291
02/03/19,000000,0.0151280,0.0151290,0.0151230,0.0151260,31
03/03/19,000000,0.0151260,0.0151700,0.0151250,0.0151660,47
04/03/19,000000,0.0151260,0.0151920,0.0151260,0.0151550,292
05/03/19,000000,0.0151820,0.0152040,0.0151480,0.0151630,291
06/03/19,000000,0.0151490,0.0151650,0.0151080,0.0151180,291
07/03/19,000000,0.0151210,0.0151420,0.0150460,0.0150490,292
08/03/19,000000,0.0150520,0.0150590,0.0149970,0.0150350,290
09/03/19,000000,0.0150360,0.0150360,0.0150230,0.0150350,29
10/03/19,000000,0.0150240,0.0150250,0.0149980,0.0150100,56
11/03/19,000000,0.0150100,0.0151430,0.0149980,0.0151320,292
12/03/19,000000,0.0151340,0.0152160,0.0151210,0.0152160,292
13/03/19,000000,0.0151940,0.0152650,0.0151830,0.0152420,292
14/03/19,000000,0.0152440,0.0152830,0.0152090,0.0152350,291
15/03/19,000000,0.0152320,0.0153910,0.0152190,0.0153890,290
16/03/19,000000,0.0153880,0.0153900,0.0153880,0.0153900,8
17/03/19,000000,0.0153610,0.0154000,0.0153590,0.0153920,66
18/03/19,000000,0.0153840,0.0155500,0.0153580,0.0154990,292
19/03/19,000000,0.0154840,0.0155340,0.0154520,0.0154910,291
20/03/19,000000,0.0154950,0.0156560,0.0154910,0.0156290,292
21/03/19,000000,0.0156000,0.0156710,0.0155980,0.0156210,291
22/03/19,000000,0.0156180,0.0156580,0.0153930,0.0154280,292
23/03/19,000000,0.0154190,0.0154350,0.0154190,0.0154320,16
24/03/19,000000,0.0154690,0.0155360,0.0154180,0.0154480,55
25/03/19,000000,0.0154610,0.0155960,0.0153990,0.0155850,292
26/03/19,000000,0.0155810,0.0155940,0.0154750,0.0154880,293
27/03/19,000000,0.0154800,0.0155110,0.0153550,0.0153820,291
28/03/19,000000,0.0153860,0.0154420,0.0152850,0.0153460,292
29/03/19,000000,0.0153100,0.0154340,0.0151680,0.0151710,290
30/03/19,000000,0.0151840,0.0151860,0.0151840,0.0151860,7
31/03/19,000000,0.0151820,0.0152090,0.0151580,0.0151580,64
01/04/19,000000,0.0151980,0.0153130,0.0151490,0.0152980,292
02/04/19,000000,0.0152890,0.0152920,0.0152180,0.0152680,292
03/04/19,000000,0.0152690,0.0153310,0.0152500,0.0152890,292
04/04/19,000000,0.0152880,0.0153090,0.0152070,0.0152490,293
05/04/19,000000,0.0152510,0.0153040,0.0152160,0.0152670,291
06/04/19,000000,0.0152690,0.0152840,0.0152680,0.0152680,9
07/04/19,000000,0.0152790,0.0152790,0.0152000,0.0152210,51
08/04/19,000000,0.0152170,0.0153850,0.0152000,0.0153710,293
09/04/19,000000,0.0153740,0.0154270,0.0153290,0.0153540,290
10/04/19,000000,0.0153540,0.0155290,0.0153540,0.0155150,293
11/04/19,000000,0.0155010,0.0155240,0.0154190,0.0154390,292
12/04/19,000000,0.0154420,0.0155520,0.0154330,0.0155020,291
13/04/19,000000,0.0155320,0.0155320,0.0154970,0.0155080,11
14/04/19,000000,0.0155270,0.0155530,0.0154360,0.0154940,53
15/04/19,000000,0.0154950,0.0155390,0.0154330,0.0155110,293
16/04/19,000000,0.0155110,0.0155650,0.0154750,0.0155620,292
17/04/19,000000,0.0155700,0.0156330,0.0155580,0.0156320,291
18/04/19,000000,0.0156280,0.0156300,0.0155500,0.0156170,292
19/04/19,000000,0.0156170,0.0156180,0.0155670,0.0155790,290
20/04/19,000000,0.0155840,0.0155840,0.0155670,0.0155670,8
21/04/19,000000,0.0155800,0.0156030,0.0155760,0.0155850,55
22/04/19,000000,0.0156030,0.0156460,0.0155670,0.0156380,289
23/04/19,000000,0.0156360,0.0156680,0.0156150,0.0156550,290
24/04/19,000000,0.0156560,0.0156680,0.0154700,0.0154870,292
25/04/19,000000,0.0154400,0.0155250,0.0153540,0.0154260,291
26/04/19,000000,0.0154470,0.0154490,0.0153750,0.0153750,290
27/04/19,000000,0.0153890,0.0153970,0.0153870,0.0153870,14
28/04/19,000000,0.0153890,0.0154160,0.0153430,0.0153760,58
29/04/19,000000,0.0153430,0.0154820,0.0153430,0.0154730,292
30/04/19,000000,0.0154700,0.0154980,0.0153440,0.0154310,292
01/05/19,000000,0.0154350,0.0154530,0.0153810,0.0153810,290
02/05/19,000000,0.0153810,0.0154130,0.0152050,0.0152480,289
03/05/19,000000,0.0152480,0.0153350,0.0152040,0.0153240,291
04/05/19,000000,0.0153230,0.0153250,0.0153190,0.0153190,9
05/05/19,000000,0.0153250,0.0153250,0.0152040,0.0152920,56
06/05/19,000000,0.0152680,0.0153310,0.0152330,0.0152900,292
07/05/19,000000,0.0152900,0.0153370,0.0152410,0.0152560,291
08/05/19,000000,0.0152470,0.0153580,0.0152420,0.0153310,292
09/05/19,000000,0.0153470,0.0153470,0.0152220,0.0152890,291
10/05/19,000000,0.0152870,0.0153290,0.0152460,0.0153170,290
11/05/19,000000,0.0153050,0.0153230,0.0153050,0.0153180,12
12/05/19,000000,0.0153120,0.0153620,0.0152690,0.0153130,56
13/05/19,000000,0.0153620,0.0153620,0.0152280,0.0152470,292
14/05/19,000000,0.0152510,0.0153770,0.0152400,0.0153650,293
15/05/19,000000,0.0153650,0.0154760,0.0153520,0.0154270,291
16/05/19,000000,0.0154210,0.0154830,0.0154110,0.0154350,293
17/05/19,000000,0.0154310,0.0154490,0.0153930,0.0154030,292
18/05/19,000000,0.0154130,0.0154150,0.0153980,0.0153980,9
19/05/19,000000,0.0154160,0.0154320,0.0153880,0.0153950,53
20/05/19,000000,0.0153980,0.0154750,0.0153580,0.0154550,292
21/05/19,000000,0.0154630,0.0154910,0.0154340,0.0154830,291
22/05/19,000000,0.0154900,0.0155470,0.0154700,0.0154940,292
23/05/19,000000,0.0155070,0.0155070,0.0153690,0.0153770,290
24/05/19,000000,0.0153760,0.0154850,0.0153690,0.0154740,292
25/05/19,000000,0.0154740,0.0154770,0.0154660,0.0154660,19
26/05/19,000000,0.0154680,0.0154810,0.0154680,0.0154790,60
27/05/19,000000,0.0154810,0.0155000,0.0154610,0.0154930,292
28/05/19,000000,0.0155020,0.0155050,0.0154080,0.0154150,292
29/05/19,000000,0.0154180,0.0154290,0.0152580,0.0153570,291
30/05/19,000000,0.0153660,0.0153730,0.0153000,0.0153140,291
31/05/19,000000,0.0153090,0.0153140,0.0152060,0.0152390,289
01/06/19,000000,0.0152500,0.0152780,0.0152060,0.0152060,12
02/06/19,000000,0.0152950,0.0152950,0.0151290,0.0152140,59
03/06/19,000000,0.0152150,0.0153010,0.0151710,0.0152610,290
04/06/19,000000,0.0152890,0.0153430,0.0152370,0.0152970,291
05/06/19,000000,0.0153050,0.0153510,0.0152530,0.0152620,291
06/06/19,000000,0.0152670,0.0153340,0.0152600,0.0153190,291
07/06/19,000000,0.0153170,0.0154030,0.0153100,0.0153880,289
08/06/19,000000,0.0153920,0.0153930,0.0153810,0.0153930,12
09/06/19,000000,0.0153930,0.0153950,0.0152660,0.0153940,69
10/06/19,000000,0.0154400,0.0154400,0.0152660,0.0154060,291
11/06/19,000000,0.0154140,0.0154720,0.0153380,0.0154550,288
12/06/19,000000,0.0154560,0.0154580,0.0153540,0.0153670,289
13/06/19,000000,0.0153670,0.0154630,0.0153670,0.0154560,291
14/06/19,000000,0.0154460,0.0155290,0.0154420,0.0154880,292
15/06/19,000000,0.0154880,0.0154900,0.0154870,0.0154900,16
16/06/19,000000,0.0154810,0.0155350,0.0154810,0.0155350,23
17/06/19,000000,0.0155160,0.0155500,0.0154900,0.0155090,291
18/06/19,000000,0.0155070,0.0156030,0.0154740,0.0155650,291
19/06/19,000000,0.0155720,0.0156600,0.0155610,0.0156600,289
20/06/19,000000,0.0156510,0.0158650,0.0156370,0.0158650,290
21/06/19,000000,0.0158680,0.0158690,0.0157080,0.0158190,289
22/06/19,000000,0.0158170,0.0158270,0.0158080,0.0158270,14
23/06/19,000000,0.0157810,0.0158300,0.0157790,0.0158290,24
24/06/19,000000,0.0158290,0.0159430,0.0157660,0.0159430,290
25/06/19,000000,0.0159430,0.0159600,0.0158290,0.0158610,287
26/06/19,000000,0.0158660,0.0158900,0.0157740,0.0158270,291
27/06/19,000000,0.0158360,0.0158590,0.0157670,0.0158170,291
28/06/19,000000,0.0158170,0.0158620,0.0157640,0.0157640,289
29/06/19,000000,0.0157310,0.0157850,0.0157310,0.0157680,8
30/06/19,000000,0.0157780,0.0158310,0.0156390,0.0158100,23
01/07/19,000000,0.0158100,0.0158810,0.0157770,0.0158610,292
02/07/19,000000,0.0158660,0.0158660,0.0157330,0.0157540,290
03/07/19,000000,0.0157560,0.0157640,0.0156700,0.0157580,291
04/07/19,000000,0.0157640,0.0157640,0.0157030,0.0157170,291
05/07/19,000000,0.0157160,0.0157210,0.0156170,0.0156320,292
06/07/19,000000,0.0156320,0.0156350,0.0156310,0.0156350,14
07/07/19,000000,0.0156280,0.0156560,0.0156280,0.0156560,25
08/07/19,000000,0.0156560,0.0157380,0.0155970,0.0156630,281
09/07/19,000000,0.0156650,0.0156760,0.0156020,0.0156270,291
10/07/19,000000,0.0156290,0.0158020,0.0156160,0.0157980,291
11/07/19,000000,0.0158040,0.0158910,0.0157890,0.0158760,291
12/07/19,000000,0.0158780,0.0158800,0.0157870,0.0158390,291
13/07/19,000000,0.0158350,0.0158350,0.0158290,0.0158290,9
15/07/19,000000,0.0157950,0.0159400,0.0157910,0.0159200,273
16/07/19,000000,0.0159270,0.0159300,0.0158120,0.0158290,291
17/07/19,000000,0.0158230,0.0159000,0.0158180,0.0158590,292
18/07/19,000000,0.0158600,0.0158900,0.0158030,0.0158860,291
19/07/19,000000,0.0158900,0.0158930,0.0158190,0.0158240,290
20/07/19,000000,0.0158240,0.0158280,0.0158240,0.0158280,8
21/07/19,000000,0.0158310,0.0158310,0.0158310,0.0158310,6
22/07/19,000000,0.0158270,0.0158580,0.0157490,0.0158060,291
23/07/19,000000,0.0158240,0.0158470,0.0157520,0.0157860,290
24/07/19,000000,0.0157860,0.0158310,0.0157560,0.0157650,290
25/07/19,000000,0.0157510,0.0158440,0.0156960,0.0157770,291
26/07/19,000000,0.0157660,0.0158100,0.0157080,0.0157460,292
27/07/19,000000,0.0158330,0.0158330,0.0157680,0.0158190,8
28/07/19,000000,0.0157310,0.0158320,0.0157310,0.0157770,41
29/07/19,000000,0.0157900,0.0157970,0.0156750,0.0157210,290
30/07/19,000000,0.0157200,0.0157700,0.0156570,0.0157020,292
31/07/19,000000,0.0157010,0.0158100,0.0156540,0.0156880,281
01/08/19,000000,0.0156940,0.0157360,0.0154890,0.0155020,280
02/08/19,000000,0.0155020,0.0155110,0.0152470,0.0152750,265
04/08/19,000000,0.0153020,0.0153360,0.0152250,0.0153010,54
05/08/19,000000,0.0153010,0.0153730,0.0151620,0.0151660,290
06/08/19,000000,0.0151740,0.0153420,0.0150680,0.0152760,290
07/08/19,000000,0.0152750,0.0153530,0.0151950,0.0152580,289
08/08/19,000000,0.0152460,0.0153400,0.0152330,0.0153200,291
09/08/19,000000,0.0153170,0.0153310,0.0152190,0.0152770,267
11/08/19,000000,0.0152600,0.0152740,0.0152420,0.0152740,55
12/08/19,000000,0.0152660,0.0152890,0.0151860,0.0152350,292
13/08/19,000000,0.0152410,0.0153890,0.0151460,0.0153610,287
14/08/19,000000,0.0153630,0.0153660,0.0150790,0.0150900,290
15/08/19,000000,0.0150900,0.0151860,0.0149820,0.0150900,272
16/08/19,000000,0.0150900,0.0151370,0.0149830,0.0149840,261
18/08/19,000000,0.0150480,0.0150480,0.0149970,0.0150200,43
19/08/19,000000,0.0150230,0.0150400,0.0148750,0.0148920,291
20/08/19,000000,0.0148920,0.0150120,0.0148840,0.0150070,290
21/08/19,000000,0.0150060,0.0151900,0.0149950,0.0151590,290
22/08/19,000000,0.0151570,0.0152340,0.0151270,0.0152150,292
23/08/19,000000,0.0152160,0.0152250,0.0150760,0.0151070,262
25/08/19,000000,0.0151030,0.0151030,0.0150330,0.0150470,59
26/08/19,000000,0.0150460,0.0151410,0.0150450,0.0150800,292
27/08/19,000000,0.0150820,0.0151040,0.0149550,0.0150070,292
28/08/19,000000,0.0150080,0.0150270,0.0149060,0.0149340,291
29/08/19,000000,0.0149360,0.0150130,0.0149130,0.0149950,292
30/08/19,000000,0.0149950,0.0150380,0.0149270,0.0149540,268
01/09/19,000000,0.0149420,0.0149640,0.0149200,0.0149260,40
02/09/19,000000,0.0149250,0.0149780,0.0149040,0.0149360,291
03/09/19,000000,0.0149360,0.0149440,0.0148570,0.0149350,288
04/09/19,000000,0.0149340,0.0150910,0.0149320,0.0150640,291
05/09/19,000000,0.0150590,0.0151310,0.0150510,0.0150640,289
06/09/19,000000,0.0150640,0.0152040,0.0150560,0.0151580,272
08/09/19,000000,0.0151470,0.0151750,0.0151140,0.0151590,58
09/09/19,000000,0.0151590,0.0152590,0.0151530,0.0152150,291
10/09/19,000000,0.0152130,0.0152830,0.0152070,0.0152580,289
11/09/19,000000,0.0152600,0.0152760,0.0151990,0.0152450,291
12/09/19,000000,0.0152510,0.0154170,0.0152330,0.0153970,287
13/09/19,000000,0.0154110,0.0155480,0.0153920,0.0155000,268
15/09/19,000000,0.0155000,0.0156260,0.0155000,0.0156010,65
16/09/19,000000,0.0156010,0.0156520,0.0155510,0.0155840,290
17/09/19,000000,0.0155810,0.0155930,0.0154690,0.0155070,289
18/09/19,000000,0.0155110,0.0155460,0.0154530,0.0155270,292
19/09/19,000000,0.0155230,0.0156280,0.0154810,0.0155820,292
20/09/19,000000,0.0155820,0.0156540,0.0155600,0.0155750,264
22/09/19,000000,0.0155830,0.0155960,0.0155230,0.0155800,60
23/09/19,000000,0.0155850,0.0156310,0.0155670,0.0156310,288
24/09/19,000000,0.0156340,0.0156730,0.0155710,0.0155770,289
25/09/19,000000,0.0155770,0.0156200,0.0154770,0.0155380,289
26/09/19,000000,0.0155320,0.0155560,0.0154940,0.0155210,292
27/09/19,000000,0.0155120,0.0155250,0.0154140,0.0154230,265
29/09/19,000000,0.0154160,0.0154290,0.0154160,0.0154290,55
30/09/19,000000,0.0154260,0.0154520,0.0153420,0.0153750,290
01/10/19,000000,0.0153770,0.0154000,0.0152450,0.0152830,291
02/10/19,000000,0.0152850,0.0153300,0.0152110,0.0152900,289
03/10/19,000000,0.0152900,0.0153370,0.0152630,0.0153210,286
04/10/19,000000,0.0153210,0.0154530,0.0153180,0.0154320,264
06/10/19,000000,0.0154230,0.0154340,0.0151100,0.0154220,50
07/10/19,000000,0.0154160,0.0154340,0.0153470,0.0153490,287
08/10/19,000000,0.0153490,0.0154020,0.0152600,0.0153010,288
09/10/19,000000,0.0152960,0.0153860,0.0152810,0.0153280,288
10/10/19,000000,0.0153270,0.0154840,0.0153270,0.0154810,290
11/10/19,000000,0.0154840,0.0155780,0.0154680,0.0155280,264
13/10/19,000000,0.0155330,0.0155480,0.0155170,0.0155270,55
14/10/19,000000,0.0155290,0.0155540,0.0154870,0.0155150,291
15/10/19,000000,0.0155150,0.0155330,0.0154680,0.0155090,288
16/10/19,000000,0.0155120,0.0155680,0.0154780,0.0155570,281
17/10/19,000000,0.0155540,0.0156160,0.0155350,0.0155680,287
18/10/19,000000,0.0155680,0.0156460,0.0155560,0.0156400,263
20/10/19,000000,0.0156230,0.0156360,0.0155880,0.0155990,60
21/10/19,000000,0.0156030,0.0156750,0.0156000,0.0156410,288
22/10/19,000000,0.0156400,0.0156910,0.0156290,0.0156620,289
23/10/19,000000,0.0156690,0.0156690,0.0155870,0.0156000,290
24/10/19,000000,0.0156000,0.0156440,0.0155510,0.0155670,292
25/10/19,000000,0.0155650,0.0156680,0.0155620,0.0156140,268
27/10/19,000000,0.0155870,0.0156240,0.0155840,0.0156100,96
28/10/19,000000,0.0156100,0.0156870,0.0155630,0.0156550,289
29/10/19,000000,0.0156530,0.0156580,0.0155780,0.0155890,291
30/10/19,000000,0.0155880,0.0156540,0.0155550,0.0156390,290
31/10/19,000000,0.0156380,0.0156550,0.0155420,0.0155530,289
01/11/19,000000,0.0155520,0.0157380,0.0155480,0.0156960,263
03/11/19,000000,0.0157090,0.0157720,0.0157050,0.0157220,53
04/11/19,000000,0.0157240,0.0157890,0.0156910,0.0157120,292
05/11/19,000000,0.0157140,0.0157880,0.0156660,0.0157190,291
06/11/19,000000,0.0157190,0.0157350,0.0155780,0.0156220,289
07/11/19,000000,0.0156230,0.0157370,0.0156130,0.0156970,285
08/11/19,000000,0.0156970,0.0156980,0.0156040,0.0156370,271
10/11/19,000000,0.0156450,0.0156450,0.0156160,0.0156270,61
11/11/19,000000,0.0156300,0.0156310,0.0155920,0.0156160,291
12/11/19,000000,0.0156170,0.0156340,0.0155130,0.0155190,287
13/11/19,000000,0.0155200,0.0155530,0.0154680,0.0155050,289
14/11/19,000000,0.0155070,0.0156030,0.0155040,0.0156030,291
15/11/19,000000,0.0156020,0.0156560,0.0155930,0.0156370,284
17/11/19,000000,0.0156540,0.0156680,0.0156330,0.0156450,43
18/11/19,000000,0.0156450,0.0156490,0.0156020,0.0156100,290
19/11/19,000000,0.0156100,0.0156700,0.0156080,0.0156160,289
20/11/19,000000,0.0156170,0.0156320,0.0155630,0.0156280,290
21/11/19,000000,0.0156280,0.0156660,0.0156090,0.0156540,292
22/11/19,000000,0.0156570,0.0156770,0.0156090,0.0156200,270
24/11/19,000000,0.0157180,0.0157180,0.0156160,0.0156240,60
25/11/19,000000,0.0156290,0.0156470,0.0155650,0.0155970,289
26/11/19,000000,0.0155970,0.0156050,0.0155550,0.0155890,291
27/11/19,000000,0.0155890,0.0156070,0.0155570,0.0155850,292
28/11/19,000000,0.0155840,0.0155940,0.0155440,0.0155610,292
29/11/19,000000,0.0155610,0.0155780,0.0154770,0.0155010,270
01/12/19,000000,0.0155850,0.0155850,0.0154920,0.0155090,47
02/12/19,000000,0.0155090,0.0155460,0.0154710,0.0155360,292
03/12/19,000000,0.0155340,0.0155720,0.0155200,0.0155480,289
04/12/19,000000,0.0155580,0.0156190,0.0155320,0.0156120,290
05/12/19,000000,0.0156110,0.0156590,0.0156040,0.0156550,290
06/12/19,000000,0.0156550,0.0156810,0.0156310,0.0156650,277
08/12/19,000000,0.0156690,0.0156690,0.0156240,0.0156570,45
09/12/19,000000,0.0156500,0.0157010,0.0156330,0.0156960,291
10/12/19,000000,0.0156960,0.0157250,0.0156710,0.0157010,290
11/12/19,000000,0.0157010,0.0157670,0.0156750,0.0157550,292
12/12/19,000000,0.0157550,0.0159080,0.0157430,0.0159070,286
13/12/19,000000,0.0159070,0.0160450,0.0158520,0.0158730,275
15/12/19,000000,0.0158750,0.0158810,0.0158630,0.0158770,47
16/12/19,000000,0.0158770,0.0159900,0.0158620,0.0159660,291
17/12/19,000000,0.0159600,0.0159950,0.0159010,0.0159750,290
18/12/19,000000,0.0159750,0.0159790,0.0159050,0.0159220,289
19/12/19,000000,0.0159100,0.0160070,0.0159000,0.0159960,289
20/12/19,000000,0.0159960,0.0160820,0.0159570,0.0160250,277
22/12/19,000000,0.0160250,0.0160250,0.0159560,0.0159690,52
23/12/19,000000,0.0159720,0.0160510,0.0159320,0.0160040,289
24/12/19,000000,0.0160050,0.0161270,0.0159860,0.0161210,292
25/12/19,000000,0.0161210,0.0162300,0.0161020,0.0161450,291
26/12/19,000000,0.0161400,0.0161690,0.0160200,0.0160340,289
27/12/19,000000,0.0160340,0.0161370,0.0160050,0.0160790,280
29/12/19,000000,0.0160370,0.0160760,0.0160170,0.0160450,51
30/12/19,000000,0.0160610,0.0161770,0.0160500,0.0160870,290
31/12/19,000000,0.0160870,0.0161050,0.0160140,0.0161000,279
01/01/20,000000,0.0160740,0.0162430,0.0160730,0.0161210,95
02/01/20,000000,0.0161210,0.0161900,0.0160360,0.0161660,290
03/01/20,000000,0.0161660,0.0161670,0.0160330,0.0160650,274
05/01/20,000000,0.0160840,0.0160840,0.0159600,0.0160470,38
06/01/20,000000,0.0160550,0.0161540,0.0160030,0.0161380,290
07/01/20,000000,0.0161330,0.0161860,0.0160630,0.0160850,289
08/01/20,000000,0.0160790,0.0163310,0.0160590,0.0162750,288
09/01/20,000000,0.0162740,0.0163100,0.0162470,0.0162690,289
10/01/20,000000,0.0162690,0.0163770,0.0162530,0.0163430,279
12/01/20,000000,0.0163080,0.0163490,0.0163080,0.0163130,51
13/01/20,000000,0.0163140,0.0163800,0.0162540,0.0163020,284
14/01/20,000000,0.0162910,0.0163170,0.0162200,0.0162490,288
15/01/20,000000,0.0162490,0.0162590,0.0161590,0.0162490,288
16/01/20,000000,0.0162490,0.0162600,0.0161570,0.0161700,289
17/01/20,000000,0.0161770,0.0162690,0.0161650,0.0161990,277
19/01/20,000000,0.0161960,0.0162090,0.0161960,0.0162060,52
20/01/20,000000,0.0162020,0.0162440,0.0161770,0.0161920,288
21/01/20,000000,0.0161890,0.0161950,0.0161030,0.0161140,289
22/01/20,000000,0.0161160,0.0161450,0.0160760,0.0161100,286
23/01/20,000000,0.0161100,0.0161310,0.0160640,0.0161070,284
24/01/20,000000,0.0161080,0.0161590,0.0160250,0.0160490,270
26/01/20,000000,0.0160240,0.0160680,0.0160240,0.0160260,44
27/01/20,000000,0.0160290,0.0160450,0.0158100,0.0158470,283
28/01/20,000000,0.0158470,0.0160560,0.0158110,0.0160230,289
29/01/20,000000,0.0160230,0.0160300,0.0158860,0.0159410,286
30/01/20,000000,0.0159470,0.0159470,0.0157070,0.0157720,286
31/01/20,000000,0.0157720,0.0158130,0.0155800,0.0155910,269
02/02/20,000000,0.0156080,0.0156080,0.0155710,0.0155950,52
03/02/20,000000,0.0155950,0.0157050,0.0155640,0.0156570,283
04/02/20,000000,0.0156590,0.0158700,0.0156530,0.0158450,288
05/02/20,000000,0.0158500,0.0159410,0.0157570,0.0158640,286
06/02/20,000000,0.0158640,0.0159260,0.0157340,0.0157560,287
07/02/20,000000,0.0157550,0.0157730,0.0155330,0.0155450,279
09/02/20,000000,0.0155550,0.0156030,0.0155040,0.0155540,65
10/02/20,000000,0.0155650,0.0156640,0.0155140,0.0155600,288
11/02/20,000000,0.0155530,0.0157670,0.0155530,0.0157420,288
12/02/20,000000,0.0157350,0.0158420,0.0157350,0.0157750,287
13/02/20,000000,0.0157500,0.0157780,0.0156380,0.0156740,286
14/02/20,000000,0.0156740,0.0157320,0.0156650,0.0157030,280
16/02/20,000000,0.0157030,0.0157510,0.0156750,0.0157020,66
17/02/20,000000,0.0157010,0.0157770,0.0156300,0.0157060,287
18/02/20,000000,0.0157060,0.0157060,0.0155740,0.0156110,286
19/02/20,000000,0.0156100,0.0157150,0.0156020,0.0156930,288
20/02/20,000000,0.0156890,0.0157000,0.0155230,0.0155460,285
21/02/20,000000,0.0155360,0.0155990,0.0154510,0.0155640,269
23/02/20,000000,0.0155670,0.0157240,0.0154840,0.0155080,78
24/02/20,000000,0.0155100,0.0155100,0.0151580,0.0152550,278
25/02/20,000000,0.0152860,0.0154140,0.0152100,0.0152710,268
26/02/20,000000,0.0152710,0.0153500,0.0151780,0.0152310,270
27/02/20,000000,0.0152300,0.0152490,0.0150100,0.0150350,254
28/02/20,000000,0.0150330,0.0150420,0.0147520,0.0149460,229
01/03/20,000000,0.0149050,0.0149460,0.0148350,0.0148690,62
02/03/20,000000,0.0148710,0.0150790,0.0148210,0.0150320,263
03/03/20,000000,0.0150240,0.0152360,0.0149720,0.0150620,245
04/03/20,000000,0.0150640,0.0152230,0.0149950,0.0150620,276
05/03/20,000000,0.0150620,0.0151050,0.0147270,0.0147590,275
06/03/20,000000,0.0147540,0.0148070,0.0145400,0.0145480,249
08/03/20,000000,0.0145450,0.0145480,0.0137860,0.0138150,88
09/03/20,000000,0.0138210,0.0138210,0.0132350,0.0133850,242
10/03/20,000000,0.0133670,0.0141010,0.0133670,0.0140280,219
11/03/20,000000,0.0139860,0.0141180,0.0136070,0.0137580,225
12/03/20,000000,0.0136590,0.0137020,0.0132150,0.0132920,228
13/03/20,000000,0.0132920,0.0138240,0.0132780,0.0137570,198
15/03/20,000000,0.0137300,0.0138450,0.0135040,0.0136190,74
16/03/20,000000,0.0136180,0.0137510,0.0132260,0.0134210,247
17/03/20,000000,0.0134200,0.0135760,0.0132110,0.0133410,248
18/03/20,000000,0.0132670,0.0133210,0.0120830,0.0123130,241
19/03/20,000000,0.0123620,0.0126750,0.0121430,0.0126300,245
20/03/20,000000,0.0126300,0.0128550,0.0124390,0.0124630,222
22/03/20,000000,0.0125110,0.0125130,0.0123150,0.0123820,49
23/03/20,000000,0.0123820,0.0126270,0.0122980,0.0125810,237
24/03/20,000000,0.0125560,0.0127920,0.0125180,0.0127430,255
25/03/20,000000,0.0127690,0.0129500,0.0125770,0.0127190,261
26/03/20,000000,0.0127270,0.0129440,0.0126220,0.0128850,260
27/03/20,000000,0.0128860,0.0129230,0.0125730,0.0126620,246
29/03/20,000000,0.0126580,0.0126690,0.0124980,0.0125710,79
30/03/20,000000,0.0125370,0.0125960,0.0124270,0.0125210,273
31/03/20,000000,0.0125190,0.0128100,0.0125020,0.0127170,272
01/04/20,000000,0.0127380,0.0127480,0.0125700,0.0126730,272
02/04/20,000000,0.0126550,0.0129480,0.0125880,0.0129230,260
03/04/20,000000,0.0129170,0.0130480,0.0127970,0.0130480,247
05/04/20,000000,0.0129720,0.0130250,0.0128750,0.0129260,50
06/04/20,000000,0.0129350,0.0131520,0.0128870,0.0131200,274
07/04/20,000000,0.0131180,0.0132560,0.0131180,0.0132220,264
08/04/20,000000,0.0132200,0.0133170,0.0131420,0.0132790,280
09/04/20,000000,0.0133180,0.0136440,0.0132610,0.0134000,269
